Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-12-22,09:07:11.260,-47,0,100,13,0,4,10,-38,100,14,8.4,66.7,3922,100,-35.523449 149.068760,0.1,0.10,596,7,1,-12,-624,-9,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,1188,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:11.600,-47,0,100,13,0,4,10,-29,100,15,8.4,66.7,3922,100,-35.523449 149.068758,0.1,0.10,596,7,1,-12,-624,-9,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,1188,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:12.100,-34,0,100,14,0,4,10,-29,100,14,8.3,66.6,3951,99,-35.523449 149.068758,0.1,0.10,596,7,0,-13,666,-9,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,1833,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:12.600,-33,0,100,14,0,4,10,-31,100,13,8.3,66.6,3951,99,-35.523449 149.068758,0.1,0.10,596,7,1,-13,1024,-9,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,2012,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:13.100,-35,0,100,13,0,4,10,-36,100,13,8.3,66.6,3951,99,-35.523447 149.068757,0.7,62.00,596,7,1,-13,1024,-9,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,2012,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:13.600,-35,0,100,13,0,4,10,-41,100,14,8.0,66.3,3981,91,-35.523447 149.068757,0.7,62.00,596,7,1,-12,1024,-9,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,2012,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:14.100,-42,0,100,13,0,4,10,-37,100,14,8.0,66.3,3981,91,-35.523447 149.068757,0.7,62.00,596,7,0,-12,1024,-9,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,2012,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:14.600,-40,0,100,13,0,4,10,-45,100,14,8.0,66.3,3981,91,-35.523450 149.068765,2.5,112.90,596,7,1,-11,1024,-9,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,2012,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:15.100,-47,0,100,13,0,4,10,-41,100,14,7.9,66.2,4010,90,-35.523450 149.068765,2.5,112.90,596,7,1,-11,1024,-8,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,2012,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:15.600,-44,0,100,13,0,4,10,-39,100,14,7.9,66.2,4010,90,-35.523450 149.068765,2.5,112.90,596,7,1,-12,1024,-10,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,2012,1500,2012,1500,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:16.100,-44,0,100,13,0,4,10,-42,100,13,7.9,66.2,4010,90,-35.523452 149.068765,0.1,0.10,596,7,0,8,1024,-16,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,2012,1500,2012,1500,1502,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:16.600,-46,0,100,13,0,4,10,-36,100,14,7.9,66.2,4010,90,-35.523452 149.068765,0.1,0.10,596,7,1,-1024,1024,-278,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1533,988,2012,1500,2012,1500,1542,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:17.100,-43,0,100,13,0,4,10,-44,100,15,7.9,66.3,4040,89,-35.523452 149.068765,0.1,0.10,596,7,1,44,1024,-256,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1528,1500,2012,1500,2012,1500,1538,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:17.600,-49,0,100,13,0,4,10,-51,100,13,7.9,66.3,4040,89,-35.523452 149.068765,0.1,0.10,596,7,1,-307,1024,905,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1125,1476,2012,1500,2012,1500,1122,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:18.100,-49,0,100,13,0,4,10,-50,100,14,7.9,66.3,4040,89,2.509113 23.091130,1469.8,-255.22,99,0,1,-1024,1024,-239,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1525,988,2012,1500,2012,1500,1535,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:18.600,-57,0,100,14,0,4,10,-71,100,13,7.8,66.3,4071,87,2.509113 23.091130,1469.8,-255.22,99,0,1,-387,1024,-816,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1792,1461,2012,1500,2012,1500,1796,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:19.100,-63,0,100,14,0,4,10,-60,100,15,7.8,66.3,4071,87,2.509113 23.091130,1469.8,-255.22,99,0,1,12,1024,-356,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1551,1500,2012,1500,2012,1500,1560,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:19.600,-62,0,100,13,0,4,10,-55,100,13,7.8,66.3,4071,87,-35.523480 149.068497,41.6,294.40,600,7,1,-8,1024,9,-1024,-1024,-1,-1,-1,-1,1,-1,0x0000000000000020,1500,1500,2012,1500,2012,1500,1499,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:20.100,-62,0,100,13,0,4,10,-62,100,14,7.8,66.1,4099,87,-35.523480 149.068497,41.6,294.40,600,7,0,-157,1024,569,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1431,1443,1754,1500,2012,1500,1422,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:20.600,-66,0,100,13,0,4,10,-64,100,14,7.8,66.1,4099,87,-35.523480 149.068497,41.6,294.40,600,7,1,-192,1024,661,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1411,1439,1754,1500,2012,1500,1403,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:21.100,-66,0,100,13,0,4,10,-65,100,13,7.8,66.1,4099,87,-35.523312 149.068493,40.7,-320.16,606,7,1,-249,1024,353,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1463,1432,1754,1500,2012,1500,1453,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:21.600,-68,0,99,14,0,4,10,-69,100,15,8.0,66.3,4129,91,-35.523312 149.068493,40.7,-320.16,606,7,1,306,1024,-2,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1487,1494,1754,1500,2012,1500,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:22.100,-71,0,99,13,0,4,10,-68,100,14,8.0,66.3,4129,91,-35.523312 149.068493,40.7,-320.16,606,7,1,455,1024,-63,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1490,1503,1754,1500,2012,1500,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:22.600,-70,0,99,13,0,4,10,-65,100,14,8.0,66.3,4129,91,-35.523193 149.068409,40.7,319.60,606,7,0,-160,1024,-1024,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1674,1443,1754,1500,2012,1500,1681,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:23.100,-70,0,99,13,0,4,10,-64,100,13,8.0,66.2,4158,91,-35.523193 149.068409,40.7,319.60,606,7,1,-681,1024,-1017,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1671,1295,1754,1500,2012,1500,1678,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:23.600,-69,0,99,13,0,4,10,-69,100,14,8.0,66.2,4158,91,-35.523193 149.068409,40.7,319.60,606,7,1,-73,1024,-7,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1488,1452,1754,1500,2012,1500,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:24.100,-71,0,100,13,0,4,10,-68,100,13,8.0,66.2,4158,91,-35.523011 149.068304,41.4,-310.16,612,7,1,-113,1024,858,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1352,1448,1754,1500,2012,1500,1344,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:24.600,-70,0,100,14,0,4,10,-68,100,14,8.0,66.2,4158,91,-35.523011 149.068304,41.4,-310.16,612,7,1,-7,1024,-63,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1490,1458,1754,1500,2012,1500,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:25.100,-70,0,100,14,0,4,10,-71,100,13,8.0,66.3,4188,91,-35.523011 149.068304,41.4,-310.16,612,7,1,-5,1024,-10,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1488,1459,1754,1500,2012,1500,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:25.600,-73,0,99,13,0,4,10,-73,100,14,8.0,66.3,4188,91,-35.523011 149.068304,41.4,-310.16,612,7,-917,-6,1005,-22,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1488,1458,1747,1838,2012,1500,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:26.100,-74,0,99,14,0,4,10,-70,100,6,8.0,66.3,4188,91,-35.522931 149.068167,45.7,278.20,615,6,9,-357,807,457,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1450,1413,1673,1500,2012,1500,1440,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:26.600,-73,0,100,13,0,4,10,-70,100,13,8.0,66.3,4217,91,-35.522931 149.068167,45.7,278.20,615,6,-740,-262,605,881,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1342,1430,1597,1674,2012,1500,1335,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:27.100,-72,0,100,13,0,4,10,-71,100,13,8.0,66.3,4217,91,-35.522931 149.068167,45.7,278.20,615,6,-916,-250,532,781,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1378,1432,1570,1836,2012,1500,1370,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:27.600,-72,0,100,13,0,4,10,-71,100,13,8.0,66.3,4217,91,-35.522922 149.067885,51.6,264.70,616,7,-1024,-237,441,762,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1384,1433,1536,2012,2012,1500,1376,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:28.100,-73,0,100,14,0,4,10,-72,100,14,8.0,66.3,4247,92,-35.522922 149.067885,51.6,264.70,616,7,-991,-213,413,742,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1390,1437,1525,1949,2012,1500,1381,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:28.600,-74,0,100,14,0,4,10,-71,100,14,8.0,66.3,4247,92,-35.522922 149.067885,51.6,264.70,616,7,-990,-165,406,731,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1393,1443,1523,1947,2012,1500,1385,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:29.100,-73,0,100,13,0,4,10,-72,100,15,8.0,66.3,4247,92,-35.522973 149.067661,51.8,253.90,617,7,-397,-91,370,291,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1469,1451,1509,1541,2012,1500,1459,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:29.600,-73,0,100,13,0,4,10,-71,100,13,8.0,66.3,4276,93,-35.522973 149.067661,51.8,253.90,617,7,-1024,-177,339,459,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1450,1441,1498,2012,2012,1500,1440,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:30.100,-74,0,100,14,0,4,10,-74,100,14,8.0,66.3,4276,93,-35.522973 149.067661,51.8,253.90,617,7,-1024,-230,370,563,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1433,1435,1509,2012,2012,1500,1423,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:30.600,-75,0,100,13,0,4,10,-76,100,15,8.0,66.3,4288,93,-35.522973 149.067661,51.8,253.90,617,7,-132,-275,317,734,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1392,1428,1490,1502,2012,1500,1384,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:31.100,-80,0,99,13,0,4,10,-80,100,4,8.0,66.3,4288,93,35.523078 73.230788,47.7,239.90,1,2,1,-471,319,553,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1434,1385,1490,1500,2012,1500,1425,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:31.600,-80,0,99,13,0,4,10,-77,100,13,8.0,66.3,4288,93,35.523078 73.230788,47.7,239.90,1,2,1,-467,319,623,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1420,1386,1490,1500,2012,1500,1411,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:32.100,-78,0,99,13,0,4,10,-72,100,13,8.1,66.3,4312,93,35.523078 73.230788,47.7,239.90,1,2,1,-34,319,-429,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1500,1456,1490,1500,2012,1500,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:32.600,-77,0,100,13,0,4,10,-77,100,13,8.1,66.4,4324,93,35.523078 73.230788,47.7,239.90,1,2,1,-312,320,-1024,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1674,1421,1491,1500,2012,1500,1681,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:33.100,-79,0,100,12,0,4,10,-73,100,14,8.1,66.4,4324,93,35.523078 73.230788,47.7,239.90,1,2,1,-331,319,-1024,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1674,1418,1490,1500,2012,1500,1681,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:33.600,-79,0,100,13,0,4,10,-79,100,13,8.1,66.4,4324,93,-35.523266 149.067053,60.5,243.50,621,7,1,-474,319,275,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1470,1384,1490,1500,2012,1500,1460,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:34.100,-85,0,100,13,0,4,10,-89,100,9,8.1,66.3,4352,93,-35.523266 149.067053,60.5,243.50,621,7,1,-454,319,346,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1464,1390,1490,1500,2012,1500,1454,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:34.600,-85,0,100,13,0,4,10,-80,100,13,8.1,66.3,4352,93,-35.523266 149.067053,60.5,243.50,621,7,1,-490,319,523,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1440,1379,1490,1500,2012,1500,1430,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:35.100,-81,0,99,12,0,4,10,-73,100,15,8.1,66.3,4352,93,-35.523359 149.066757,62.2,234.10,621,7,1,-488,319,465,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1449,1380,1490,1500,2012,1500,1439,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:35.600,-76,0,99,14,0,4,10,-75,100,8,8.1,66.3,4383,93,-35.523359 149.066757,62.2,234.10,621,7,1,-314,319,-971,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1648,1421,1490,1500,2012,1500,1656,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:36.100,-80,0,100,13,0,4,10,-81,100,12,8.1,66.3,4383,93,-35.523359 149.066757,62.2,234.10,621,7,1,-166,320,-1012,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1668,1442,1491,1500,2012,1500,1675,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:36.600,-80,0,100,13,0,4,10,-88,100,10,8.1,66.3,4383,93,-35.523595 149.066591,54.8,197.70,621,7,2,-456,320,-149,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1495,1389,1491,1500,2012,1500,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:37.100,-91,0,98,9,0,4,10,-90,100,8,8.1,66.3,4383,93,-35.523595 149.066591,54.8,197.70,621,7,2,-385,320,-47,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1490,1407,1491,1500,2012,1500,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:37.600,-95,0,98,9,0,4,10,-94,100,6,8.1,66.3,4411,93,-35.523595 149.066591,54.8,197.70,621,7,1,-339,319,-12,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1488,1416,1490,1500,2012,1500,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:38.100,-89,0,100,12,0,4,10,-83,100,11,8.1,66.3,4411,93,-35.523595 149.066591,54.8,197.70,621,7,1,-638,319,101,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1482,1319,1490,1500,2012,1500,1472,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:38.600,-88,0,100,11,0,4,10,-89,100,9,8.1,66.3,4411,93,-35.523774 149.066535,57.2,184.80,624,7,1,-167,320,10,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1487,1442,1491,1500,2012,1500,1476,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:39.100,-88,0,100,11,0,4,10,-85,100,12,8.1,66.3,4442,93,-35.523774 149.066535,57.2,184.80,624,7,1,-23,320,-13,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1488,1457,1491,1500,2012,1500,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:39.600,-88,0,99,11,0,4,10,-81,100,12,8.1,66.3,4442,93,-35.523774 149.066535,57.2,184.80,624,7,1,-69,320,-16,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1488,1453,1491,1500,2012,1500,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:40.100,-82,0,100,13,0,4,10,-78,100,13,8.1,66.3,4442,93,-35.523976 149.066668,56.8,125.50,623,7,1,-83,320,-17,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1488,1451,1491,1500,2012,1500,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:40.610,-78,0,100,13,0,4,10,-73,100,14,8.1,66.4,4470,93,-35.523976 149.066668,56.8,125.50,623,7,1,-102,320,-31,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1489,1449,1491,1500,2012,1500,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:41.100,-78,0,100,13,0,4,10,-72,100,13,8.1,66.4,4470,93,-35.523976 149.066668,56.8,125.50,623,7,2,-291,320,-600,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1528,1426,1491,1500,2012,1500,1537,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,09:07:41.600,-75,0,100,13,0,4,10,-74,100,13,8.1,66.4,4470,93,-35.524065 149.066917,49.6,105.30,26,7,2,-269,320,-564,-1024,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1520,1429,1491,1500,2012,1500,1530,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
