Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),VSpd(m/s),Alt(m),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-12-22,08:34:52.950,-90,0,100,9,0,4,10,-99,84,0,8.1,3.1,805,93,-1.8,36.2,-35.523656 149.067181,46.8,38.10,614,12,1,-13,-1024,-939,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1625,1487,988,1500,2012,988,1633,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:53.450,-91,0,99,10,0,4,10,-94,84,5,8.1,3.1,805,93,-1.8,36.2,-35.523656 149.067181,46.8,38.10,614,12,1,-11,-1024,-910,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1613,1487,988,1500,2012,988,1621,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:53.950,-88,0,100,12,0,4,10,-94,84,4,8.1,3.1,805,93,-1.8,36.2,-35.523656 149.067181,46.8,38.10,614,12,1,-10,-1024,-376,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1500,1487,988,1500,2012,988,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:54.450,-88,0,100,12,0,4,25,-94,84,4,8.1,3.1,805,93,-1.8,36.2,-35.523656 149.067181,46.8,38.10,614,12,1,-482,-1024,-210,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1490,1413,988,1500,2012,988,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:54.950,-88,0,100,12,0,4,25,-91,80,8,8.1,3.1,805,93,0.7,36.2,-35.523656 149.067181,46.8,38.10,614,12,1,-364,-1024,201,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1467,1442,988,1500,2012,988,1457,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:55.450,-81,0,100,13,0,4,10,-95,80,4,8.1,3.1,805,93,0.7,36.8,-35.523656 149.067181,46.8,38.10,614,12,1,-13,-1024,-8,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:55.950,-89,0,100,10,0,4,10,-95,80,4,8.1,3.1,805,93,0.7,36.8,-35.523656 149.067181,46.8,38.10,614,12,1,-12,-1024,-8,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:56.450,-79,0,99,13,0,4,10,-83,80,12,8.1,3.1,805,93,0.7,36.8,-35.523517 149.067638,30.3,58.70,616,12,1,-16,-1024,580,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1420,1486,988,1500,2012,988,1411,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:56.950,-77,0,100,13,0,4,10,-88,80,10,8.1,3.1,805,93,0.7,36.8,-35.523517 149.067638,30.3,58.70,616,12,1,-503,-1024,950,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1305,1407,988,1500,2012,988,1298,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:57.450,-86,0,100,11,0,4,10,-92,80,8,8.1,3.1,809,93,0.7,36.8,-35.523517 149.067638,30.3,58.70,616,12,1,-12,-1024,-10,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:57.950,-86,0,100,11,0,4,10,-92,80,8,8.1,3.1,809,93,0.7,36.8,-35.523517 149.067638,30.3,58.70,616,12,1,-12,-1024,-11,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:58.450,-82,0,100,12,0,4,10,-90,76,8,8.1,3.1,809,93,-2.5,36.8,-35.523517 149.067638,30.3,58.70,616,12,1,-13,-1024,-11,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:58.950,-81,0,100,13,0,4,10,-90,76,9,8.1,3.1,809,93,-2.5,31.8,-35.523517 149.067638,30.3,58.70,616,12,1,-44,-1024,161,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1469,1484,988,1500,2012,988,1460,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:59.450,-83,0,100,13,0,4,10,-92,76,7,8.1,3.1,809,93,-2.5,31.8,-35.523517 149.067638,30.3,58.70,616,12,1,-14,-1024,-12,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1486,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:34:59.950,-83,0,100,13,0,4,10,-93,76,6,8.1,3.1,809,93,-2.5,31.8,-35.523225 149.067708,39.6,-316.96,613,12,1,-11,-1024,-13,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:00.450,-84,0,100,13,0,4,10,-94,76,5,8.1,3.1,809,93,-2.5,31.8,-35.523225 149.067708,39.6,-316.96,613,12,1,-15,-1024,76,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1474,1486,988,1500,2012,988,1464,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:00.950,-86,0,100,12,0,4,10,-95,72,4,8.1,3.1,812,93,-2.5,31.8,-35.523225 149.067708,39.6,-316.96,613,12,1,-52,-1024,1003,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1280,1483,988,1500,2012,988,1274,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:01.450,-86,0,100,12,0,4,25,-92,76,7,8.1,3.1,812,93,-2.5,31.8,-35.523225 149.067708,39.6,-316.96,613,12,1,-824,-1024,368,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1452,1228,988,1500,2012,988,1443,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:01.950,-86,0,100,12,0,4,25,-89,76,9,8.1,3.1,812,93,0.3,31.8,-35.523225 149.067708,39.6,-316.96,613,12,1,-540,-1024,114,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1472,1395,988,1500,2012,988,1462,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:02.460,-76,0,100,13,0,4,10,-87,80,11,8.1,3.1,812,93,0.3,35.0,-35.523225 149.067708,39.6,-316.96,613,12,1,-514,-1024,-540,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1507,1404,988,1500,2012,988,1517,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:02.950,-76,0,100,13,0,4,50,-87,80,11,8.1,3.1,812,93,0.3,35.0,-35.523225 149.067708,39.6,-316.96,613,12,1,-749,-1024,-773,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1563,1289,988,1500,2012,988,1573,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:03.450,-72,0,100,13,0,4,25,-86,76,11,8.1,3.1,812,93,0.3,35.0,-35.523225 149.067708,39.6,-316.96,613,12,1,-453,-1024,-48,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1481,1421,988,1500,2012,988,1471,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:03.950,-73,0,100,13,0,4,10,-86,76,11,8.1,3.1,812,93,0.3,35.0,-35.523056 149.067464,35.0,285.50,615,12,1,-423,-1024,-115,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1484,1429,988,1500,2012,988,1474,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:04.450,-73,0,100,13,0,4,10,-86,76,11,8.1,3.1,812,93,0.3,35.0,-35.523056 149.067464,35.0,285.50,615,12,1,-449,-1024,-282,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1499,1422,988,1500,2012,988,1489,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:04.950,-78,0,100,13,0,4,10,-87,76,11,8.1,3.1,816,93,0.3,35.0,-35.523056 149.067464,35.0,285.50,615,12,1,-647,-1024,-1024,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1665,1351,988,1500,2012,988,1673,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:05.450,-78,0,100,13,0,4,10,-88,76,10,8.1,3.1,816,93,0.8,35.0,-35.523056 149.067464,35.0,285.50,615,12,1,-1024,-1024,-552,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1509,988,988,1500,2012,988,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:05.950,-81,0,100,13,0,4,10,-91,76,8,8.1,3.1,816,93,0.8,35.0,-35.523056 149.067464,35.0,285.50,615,12,1,-1020,-1024,-461,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1500,988,988,1500,2012,988,1505,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:06.450,-81,0,100,13,0,4,10,-91,76,8,8.1,3.1,816,93,0.8,34.6,-35.523056 149.067464,35.0,285.50,615,12,14,-1024,-276,-239,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1492,988,1362,1500,2012,988,1482,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:06.950,-82,0,100,13,0,4,10,-94,76,5,8.1,3.1,816,93,0.8,34.6,-35.523056 149.067464,35.0,285.50,615,12,1,-388,106,1017,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1273,1437,1553,1500,2012,988,1267,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:07.460,-83,0,100,12,0,4,10,-88,76,9,8.1,3.1,816,93,0.8,34.6,-35.523066 149.067007,32.9,240.30,615,12,1,-1024,106,-673,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1535,988,1553,1500,2012,988,1545,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:07.950,-81,0,100,13,0,4,10,-92,76,7,7.9,3.0,819,91,0.8,34.6,-35.523066 149.067007,32.9,240.30,615,12,1,-195,106,23,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1477,1468,1553,1500,2012,988,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:08.450,-81,0,100,13,0,4,10,-94,76,3,7.9,3.0,819,91,0.8,34.6,-35.523066 149.067007,32.9,240.30,615,12,1,174,107,1021,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1271,1500,1553,1500,2012,988,1265,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:08.950,-87,0,100,12,0,4,10,-93,80,7,7.9,3.0,819,91,-4.5,34.6,-35.523066 149.067007,32.9,240.30,615,12,1,-9,106,975,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1293,1487,1553,1500,2012,988,1287,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:09.450,-87,0,100,12,0,4,10,-95,80,3,7.9,3.0,819,91,-4.5,26.1,-35.523066 149.067007,32.9,240.30,615,12,1,47,304,581,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1420,1492,1652,1500,2012,988,1411,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:09.950,-86,0,100,13,0,4,10,-87,84,10,7.9,3.0,819,91,-4.5,26.1,-35.523066 149.067007,32.9,240.30,615,12,1,-109,894,-8,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1478,1947,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:10.450,-79,0,100,13,0,4,10,-82,84,0,7.9,3.0,819,91,-4.5,26.1,-35.523334 149.066991,47.5,143.80,609,12,0,-478,894,-251,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1494,1411,1947,1500,2012,988,1484,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:10.950,-77,0,100,13,0,4,10,-87,88,11,7.7,2.9,821,85,-4.5,26.1,-35.523334 149.066991,47.5,143.80,609,12,1,-683,894,-521,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1504,1331,1947,1500,2012,988,1514,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:11.450,-77,0,100,13,0,4,10,-90,92,-8,7.7,2.9,821,85,3.3,26.1,-35.523334 149.066991,47.5,143.80,609,12,1,-771,894,-1022,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1664,1273,1947,1500,2012,988,1672,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:11.950,-79,0,100,12,0,4,10,-94,92,5,7.7,2.9,821,85,3.3,26.1,-35.523334 149.066991,47.5,143.80,609,12,0,-95,894,-737,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1553,1479,1947,1500,2012,988,1562,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:12.460,-91,0,98,10,0,4,10,-102,92,-3,7.7,2.9,821,85,3.3,30.5,-35.523334 149.066991,47.5,143.80,609,12,1,1024,894,-572,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1513,1961,1947,1500,2012,988,1521,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:12.950,-85,0,97,10,0,4,10,-87,96,10,7.7,2.9,821,85,3.3,30.5,-35.523334 149.066991,47.5,143.80,609,12,0,-250,894,-1020,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1663,1461,1947,1500,2012,988,1671,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:13.450,-85,0,97,10,0,4,10,-90,96,8,7.7,2.9,821,85,3.3,30.5,-35.523569 149.067080,37.0,203.50,616,12,1,-326,894,-1024,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1665,1449,1947,1500,2012,988,1673,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:13.950,-85,0,97,10,0,4,25,-100,92,8,7.7,2.9,821,85,3.3,30.5,-35.523569 149.067080,37.0,203.50,616,12,0,-136,894,-790,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1569,1475,1947,1500,2012,988,1570,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:14.450,-85,0,100,12,0,4,10,-97,92,2,7.7,2.9,823,81,3.3,30.5,-35.523569 149.067080,37.0,203.50,616,12,1,-226,894,-461,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1500,1464,1947,1500,2012,988,1505,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:14.950,-85,0,100,12,0,4,25,-95,92,4,7.7,2.9,823,81,0.1,30.5,-35.523569 149.067080,37.0,203.50,616,12,1,-81,894,-146,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1486,1480,1947,1500,2012,988,1476,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:15.450,-82,0,100,13,0,4,10,-92,92,7,7.7,2.9,823,81,0.1,30.5,-35.523569 149.067080,37.0,203.50,616,12,1,912,894,27,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1477,1793,1947,1500,2012,988,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:15.950,-82,0,100,13,0,4,10,-95,92,4,7.7,2.9,823,81,0.1,40.1,-35.523569 149.067080,37.0,203.50,616,12,1,634,894,111,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1472,1591,1947,1500,2012,988,1462,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:16.450,-92,0,100,9,0,4,10,-98,92,0,7.7,2.9,823,81,0.1,40.1,-35.523569 149.067080,37.0,203.50,616,12,0,407,894,540,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1428,1520,1947,1500,2012,988,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:16.950,-89,0,100,9,0,4,10,-91,92,7,7.7,2.9,823,81,0.1,40.1,-35.519434 149.066774,45.1,196.40,627,12,0,563,894,895,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1328,1563,1947,1500,2012,988,1321,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:17.460,-86,0,100,12,0,4,10,-94,92,4,7.7,2.8,827,80,0.1,40.1,-35.519434 149.066774,45.1,196.40,627,12,0,620,894,838,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1350,1585,1947,1500,2012,988,1342,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:17.950,-86,0,100,12,0,4,10,-97,92,2,7.7,2.8,827,80,-0.5,40.1,-35.519434 149.066774,45.1,196.40,627,12,0,481,894,612,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1417,1535,1947,1500,2012,988,1408,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:18.450,-87,0,100,12,0,4,10,-97,92,2,7.7,2.8,827,80,-0.5,40.1,-35.519434 149.066774,45.1,196.40,627,12,1,395,894,-171,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1488,1517,1947,1500,2012,988,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:18.960,-87,0,100,12,0,4,10,-96,92,2,7.7,2.8,827,80,-0.5,44.3,-35.519434 149.066774,45.1,196.40,627,12,0,343,894,-594,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1517,1508,1947,1500,2012,988,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:19.450,-86,0,100,12,0,4,10,-94,92,5,7.7,2.8,827,80,-0.5,44.3,-35.524159 149.066887,68.8,134.60,628,12,1,461,894,19,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1477,1533,1947,1500,2012,988,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:19.950,-86,0,100,12,0,4,10,-96,92,3,7.7,2.8,827,80,-0.5,44.3,-35.524159 149.066887,68.8,134.60,628,12,1,398,894,-114,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1484,1518,1947,1500,2012,988,1474,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:20.450,-89,0,100,11,0,4,10,-101,92,-2,7.7,2.9,829,80,-0.5,44.3,-35.524159 149.066887,68.8,134.60,628,12,0,962,894,-216,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1491,1858,1947,1500,2012,988,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:20.950,-91,0,100,9,0,4,10,-94,88,5,7.7,2.9,829,80,-0.5,44.3,-35.524159 149.066887,68.8,134.60,628,12,0,440,894,-337,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1500,1528,1947,1500,2012,988,1491,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:21.450,-87,0,100,11,0,4,10,-94,88,5,7.7,2.9,829,80,7.6,44.3,-35.524159 149.066887,68.8,134.60,628,12,0,491,894,-565,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1512,1541,1947,1500,2012,988,1522,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:21.950,-91,0,100,10,0,4,10,-102,92,-3,7.7,2.9,829,80,7.6,55.8,-35.524159 149.066887,68.8,134.60,628,12,0,509,894,-551,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1509,1546,1947,1500,2012,988,1519,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:22.460,-91,0,100,10,0,4,25,-102,88,-3,7.7,2.9,829,80,7.6,55.8,-35.524159 149.066887,68.8,134.60,628,12,1,410,894,-292,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1497,1521,1947,1500,2012,988,1486,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:35:22.950,-91,0,100,10,0,4,25,-100,84,-3,7.7,2.9,829,80,7.6,55.8,-35.524159 149.066887,68.8,134.60,628,12,0,643,894,-376,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1500,1595,1947,1500,2012,988,1495,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
