Date,Time,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-12-03,08:35:48.160,0.27,-0.04,-0.05,16.6,0.6,80,93,"ANGL",-35.523582 149.068740,2.9,30.45,1,18,43,43,100,84,1,25,24,100,104,1.2,0,1,-1024,-4,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:48.660,0.40,-0.30,-0.08,16.6,0.6,80,93,"ANGL",-35.523582 149.068741,0.6,7.55,2,18,36,36,100,91,1,25,24,100,100,0.4,0,0,-1024,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:49.160,0.20,-0.23,-0.13,16.6,0.6,80,93,"ANGL",-35.523581 149.068742,0.8,1.86,2,18,36,36,100,91,1,25,23,100,104,0.0,0,0,-1024,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:49.660,0.23,-0.14,-0.20,16.6,0.6,80,93,"ANGL",-35.523582 149.068742,0.4,10.36,2,18,37,37,100,90,1,25,23,100,104,0.2,0,0,-1024,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:50.160,0.25,-0.05,-0.13,16.6,0.6,80,93,"ANGL",-35.523582 149.068742,0.4,10.36,2,18,40,40,100,87,1,25,27,100,100,0.0,0,0,-1024,-3,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:50.660,-0.05,0.16,0.28,16.6,0.6,80,93,"ANGL",-35.523581 149.068741,1.0,32.17,2,18,34,34,100,93,1,25,22,100,105,0.2,0,0,-1024,-3,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:51.160,-0.24,0.35,0.70,16.6,0.6,80,93,"ANGL",-35.523580 149.068739,2.3,29.47,2,18,42,42,100,85,1,25,31,100,96,0.4,0,0,-1024,-3,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:51.660,-0.34,0.33,0.99,16.6,0.6,80,93,"ANGL",-35.523579 149.068734,3.1,27.02,2,18,40,40,100,87,1,25,29,100,98,0.1,-1,0,-1024,-4,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:52.160,-0.36,0.26,1.28,16.6,0.6,81,93,"ANGL",-35.523579 149.068728,3.9,27.62,2,18,42,42,100,85,1,25,27,100,100,0.1,-1,0,-1024,-4,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:52.660,-0.32,0.06,1.45,16.6,0.6,81,93,"ANGL",-35.523577 149.068722,3.9,28.58,2,18,34,34,100,93,1,25,23,100,105,0.4,-1,0,-1024,-3,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:53.160,-0.34,0.04,1.57,16.6,0.6,81,93,"ANGL",-35.523576 149.068717,4.2,27.26,2,18,33,33,100,94,1,25,21,100,106,0.1,-1,0,-1024,-3,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:53.660,-0.26,0.08,2.01,16.6,0.6,81,93,"ANGL",-35.523576 149.068712,3.9,28.73,2,18,32,32,100,95,1,25,21,100,106,0.0,-1,0,-1024,-3,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:54.160,-0.29,0.11,1.83,16.6,0.6,81,93,"ANGL",-35.523574 149.068707,5.4,28.39,2,18,34,34,100,93,1,25,22,100,105,-0.1,-1,0,-1024,-3,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:54.660,-0.27,0.03,1.87,16.6,0.6,81,93,"ANGL",-35.523573 149.068700,2.7,28.55,2,18,39,39,100,88,1,25,27,100,96,0.0,-1,0,-1024,-3,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:55.160,-0.32,-0.02,1.72,16.6,0.6,81,93,"ANGL",-35.523572 149.068696,3.6,28.85,2,18,41,41,100,86,1,25,30,100,96,0.1,-1,0,-1024,-3,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:55.660,-0.32,0.06,1.70,16.6,0.6,81,93,"ANGL",-35.523571 149.068691,2.4,26.58,2,18,44,44,100,83,1,25,29,100,98,0.1,0,1,-1024,-4,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:56.160,-0.31,0.06,1.51,16.6,0.6,81,93,"ANGL",-35.523571 149.068688,2.6,27.30,2,18,45,45,100,82,1,25,30,100,97,0.0,0,0,-1024,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:56.660,-0.28,0.05,1.43,16.6,0.6,81,93,"ANGL",-35.523571 149.068685,0.6,28.74,2,18,40,40,100,87,1,25,29,100,98,0.0,0,0,-934,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1025,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:57.160,-0.29,0.00,1.34,16.6,0.6,82,93,"ANGL",-35.523570 149.068685,0.0,28.74,2,18,38,38,100,89,1,25,28,100,99,0.0,-1,0,-703,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1141,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:57.660,-0.31,0.00,1.32,16.6,1.9,82,93,"ANGL",-35.523570 149.068685,0.0,28.74,2,18,42,42,100,85,1,25,26,100,101,0.0,0,0,143,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1563,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:58.160,-0.35,-0.01,1.28,16.6,3.8,82,93,"ANGL",-35.523569 149.068684,0.1,28.74,2,18,41,41,100,86,1,25,26,100,101,0.0,0,0,507,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1745,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:58.660,-0.35,0.06,1.32,16.6,8.1,83,93,"ANGL",-35.523569 149.068684,0.3,28.74,2,18,35,35,100,92,1,25,25,100,102,0.0,0,0,543,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1763,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:59.160,-0.36,0.08,1.40,16.6,8.5,84,93,"ANGL",-35.523568 149.068684,1.1,-29.66,2,18,36,36,100,91,1,25,25,100,102,-0.1,0,0,544,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1764,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:35:59.660,-0.39,0.08,1.54,16.6,8.4,85,92,"ANGL",-35.523567 149.068685,0.5,3.69,2,18,42,42,100,85,1,25,29,100,98,0.0,0,0,543,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1763,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:00.160,-0.41,0.17,1.65,16.6,8.5,86,92,"ANGL",-35.523570 149.068684,4.2,19.44,2,18,64,64,100,63,1,25,40,100,87,0.2,-1,0,544,-3,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,1764,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:00.660,-0.34,0.17,-2.61,16.6,10.3,88,92,"ANGL",-35.523585 149.068676,20.8,20.58,3,18,49,49,100,78,1,25,43,100,89,1.3,-1,0,543,-3,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,1763,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:01.160,-0.37,0.14,-2.49,16.6,19.0,90,92,"ANGL",-35.523609 149.068659,30.2,21.02,4,18,54,54,100,73,1,25,39,100,83,1.5,-1,0,544,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,1764,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:01.660,-0.21,0.05,-2.40,16.6,20.4,93,92,"ANGL",-35.523622 149.068648,34.2,21.51,4,18,61,61,100,66,1,25,51,100,73,1.5,0,0,543,-3,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,1763,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:02.160,-0.49,-0.18,-2.69,16.6,20.3,95,92,"ANGL",-35.523692 149.068569,52.0,22.45,7,18,86,86,100,41,1,25,59,90,63,6.1,-1,0,544,-4,-37,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1764,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:02.660,-0.59,-0.05,-2.67,16.6,20.0,99,91,"ANGL",-35.523751 149.068510,52.1,21.76,11,18,60,60,100,67,1,100,55,100,71,8.7,0,0,543,-3,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,1763,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:03.160,-0.57,-0.02,-2.70,16.6,19.8,101,91,"ANGL",-35.523795 149.068469,57.3,21.71,15,18,68,68,100,59,1,100,66,100,61,9.6,0,0,544,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1764,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:03.660,-0.60,-0.15,-2.82,16.6,19.5,103,91,"ANGL",-35.523870 149.068403,62.5,21.56,21,17,62,62,100,65,1,100,56,100,71,9.8,0,0,543,-4,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1763,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:04.160,-0.58,0.00,-2.57,16.6,19.4,106,91,"ANGL",-35.523918 149.068365,62.2,21.35,24,16,73,73,100,54,1,100,61,100,66,10.1,0,0,543,-3,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,1763,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2023-12-03,08:36:04.660,-0.53,-0.03,-2.57,16.6,19.3,110,90,"ANGL",-35.523996 149.068297,62.4,21.61,31,17,73,73,100,54,1,100,66,100,59,10.1,0,0,543,-3,-36,-1024,765,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1499,1500,1763,1500,2012,2012,999,988,1500,1482,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
