Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),VSpd(m/s),Alt(m),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-12-22,08:45:52.440,-87,0,99,11,0,4,10,-91,96,7,7.6,2.9,1329,74,0.7,62.3,-35.524143 149.067169,38.8,58.30,49,0,0,149,303,-661,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1532,1500,1651,1500,2012,988,1542,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:52.950,-82,0,99,13,0,4,10,-93,96,6,7.6,2.9,1329,74,0.7,62.3,-35.524143 149.067169,38.8,58.30,49,0,1,114,302,-3,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1498,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:53.440,-82,0,99,13,0,4,10,-93,100,6,7.6,2.9,1329,74,0.9,62.3,-35.524143 149.067169,38.8,58.30,49,0,0,-10,302,-1,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1478,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:53.940,-85,0,100,12,0,4,10,-89,96,-7,7.6,2.9,1329,74,0.9,62.3,-35.524143 149.067169,38.8,58.30,49,0,0,-10,302,9,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1478,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:54.440,-80,0,100,13,0,4,10,-87,96,-4,7.6,2.9,1329,74,0.9,64.6,-35.524143 149.067169,38.8,58.30,49,0,1,-89,303,1019,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1272,1480,1651,1500,2012,988,1266,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:54.940,-84,0,100,11,0,4,10,-95,96,3,7.6,2.9,1329,74,0.9,64.6,-35.524143 149.067169,38.8,58.30,49,0,0,-198,302,1019,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1272,1468,1651,1500,2012,988,1266,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:55.440,-86,0,99,12,0,4,10,-88,96,6,7.6,2.9,1329,74,0.9,64.6,35.523938 153.239383,31.6,-296.86,11,65,0,-132,302,148,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1470,1475,1651,1500,2012,988,1460,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:55.940,-86,0,99,12,0,4,10,-92,96,7,7.6,2.9,1332,74,0.9,64.6,35.523938 153.239383,31.6,-296.86,11,65,0,-360,302,407,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1447,1443,1651,1500,2012,988,1438,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:56.440,-86,0,99,12,0,4,25,-93,92,6,7.6,2.9,1332,74,0.9,64.6,35.523938 153.239383,31.6,-296.86,11,65,0,-13,302,-19,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:56.940,-86,0,99,12,0,4,50,-93,88,6,7.6,2.9,1332,74,-0.1,64.6,35.523938 153.239383,31.6,-296.86,11,65,1,-71,302,991,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1286,1482,1651,1500,2012,988,1279,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:57.440,-73,0,100,13,0,4,25,-88,88,9,7.6,2.9,1332,74,-0.1,64.6,35.523938 153.239383,31.6,-296.86,11,65,1,-1,302,830,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1353,1488,1651,1500,2012,988,1345,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:57.940,-73,0,100,13,0,4,25,-89,88,9,7.6,2.9,1332,74,-0.1,65.1,35.523938 153.239383,31.6,-296.86,11,65,0,311,303,851,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1345,1502,1651,1500,2012,988,1337,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:58.440,-76,0,100,13,0,4,10,-92,88,7,7.6,2.9,1332,74,-0.1,65.1,35.523938 153.239383,31.6,-296.86,11,65,1,-10,302,711,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1389,1487,1651,1500,2012,988,1381,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:58.950,-83,0,100,13,0,4,10,-95,88,3,7.6,2.9,1332,74,-0.1,65.1,-35.523790 149.067231,20.1,267.30,654,12,0,-13,302,579,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1420,1487,1651,1500,2012,988,1411,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:59.440,-87,0,100,11,0,4,10,-93,88,6,7.6,2.8,1334,72,-0.1,65.1,-35.523790 149.067231,20.1,267.30,654,12,0,-13,303,184,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1468,1487,1651,1500,2012,988,1458,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:45:59.940,-87,0,100,11,0,4,10,-92,88,4,7.6,2.8,1334,72,0.9,65.1,-35.523790 149.067231,20.1,267.30,654,12,1,-10,302,278,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1461,1487,1651,1500,2012,988,1451,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:00.440,-85,0,99,12,0,4,10,-89,88,-2,7.6,2.8,1334,72,0.9,70.0,-35.523790 149.067231,20.1,267.30,654,12,1,-13,302,162,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1469,1487,1651,1500,2012,988,1459,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:00.940,-90,0,100,10,0,4,10,-94,88,5,7.6,2.8,1334,72,0.9,70.0,-35.523790 149.067231,20.1,267.30,654,12,1,-16,303,-5,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1486,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:01.440,-90,0,100,10,0,4,50,-94,84,5,7.6,2.8,1334,72,0.9,70.0,-35.523790 149.067231,20.1,267.30,654,12,0,-14,304,-6,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1486,1652,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:01.940,-82,0,99,13,0,4,25,-95,80,4,7.6,2.8,1334,72,0.9,70.0,-35.523790 149.067231,20.1,267.30,654,12,0,-13,302,-6,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:02.440,-81,0,100,12,0,4,10,-92,76,7,7.6,2.8,1334,72,0.9,70.0,-35.523790 149.067231,20.1,267.30,654,12,0,-13,303,-5,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:02.950,-81,0,100,12,0,4,10,-92,76,7,7.6,2.8,1334,72,0.9,70.0,-35.523790 149.067231,20.1,267.30,654,12,0,-13,302,-5,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:03.440,-84,0,98,12,0,4,10,-88,72,7,7.6,2.8,1334,72,0.9,70.0,-35.523790 149.067231,20.1,267.30,654,12,0,-13,302,-5,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:03.940,-84,0,99,12,0,4,10,-92,68,5,7.6,2.8,1334,72,0.9,70.0,-35.523788 149.067087,25.0,299.70,657,12,1,-13,302,-6,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:04.440,-85,0,100,12,0,4,10,-95,72,3,7.6,2.8,1339,70,0.9,70.0,-35.523788 149.067087,25.0,299.70,657,12,1,-13,302,-5,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:04.940,-85,0,100,12,0,4,10,-94,72,5,7.6,2.8,1339,70,2.8,70.0,-35.523788 149.067087,25.0,299.70,657,12,0,-13,302,-6,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:05.440,-87,0,100,12,0,4,10,-103,76,-3,7.6,2.8,1339,70,2.8,70.0,-35.523788 149.067087,25.0,299.70,657,12,0,-13,302,-5,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:05.940,-87,0,100,12,0,4,25,-103,76,-3,7.6,2.8,1339,70,2.8,79.6,-35.523788 149.067087,25.0,299.70,657,12,1,-13,302,-6,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:06.440,-92,0,97,8,0,4,10,-102,72,-3,7.6,2.8,1339,70,2.8,79.6,-35.523788 149.067087,25.0,299.70,657,12,0,-13,302,-5,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:06.940,-92,0,97,8,0,4,10,-106,72,-6,7.6,2.8,1339,70,2.8,79.6,-14.101967 149.066974,23.7,14.50,668,12,1,-13,303,-5,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:07.440,-97,0,95,3,0,4,10,-107,72,-7,7.6,2.8,1339,70,2.8,79.6,-14.101967 149.066974,23.7,14.50,668,12,1,-13,303,-6,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:07.940,-97,0,95,3,0,4,25,-99,68,-7,7.6,2.9,1341,72,2.8,79.6,-14.101967 149.066974,23.7,14.50,668,12,1,-8,303,-6,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:08.440,-89,0,98,11,0,4,10,-98,68,1,7.6,2.9,1341,72,2.8,79.6,-14.101967 149.066974,23.7,14.50,668,12,0,-11,302,-6,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:08.950,-92,0,100,9,0,4,10,-97,64,2,7.6,2.9,1341,72,0.6,79.6,-14.101967 149.066974,23.7,14.50,668,12,0,-11,302,-6,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:09.440,-92,0,100,9,0,4,10,-92,72,0,7.6,2.9,1341,72,0.6,83.7,-14.101967 149.066974,23.7,14.50,668,12,0,-11,302,-5,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:09.940,-90,0,100,10,0,4,10,-103,76,-4,7.6,2.9,1341,72,0.6,83.7,-14.101967 149.066974,23.7,14.50,668,12,0,-11,302,-6,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:10.440,-98,0,96,2,0,4,10,-101,76,-2,7.6,2.9,1341,72,0.6,83.7,-14.101967 149.066974,23.7,14.50,668,12,1,-14,302,1012,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1276,1486,1651,1500,2012,988,1269,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:10.940,-87,0,99,11,0,4,10,-92,72,5,7.6,2.9,1341,72,0.6,83.7,-14.101967 149.066974,23.7,14.50,668,12,0,-14,302,-10,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1486,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:11.440,-87,0,99,11,0,4,10,-92,72,5,7.6,2.9,1341,72,0.6,83.7,-14.101967 149.066974,23.7,14.50,668,12,0,-12,302,-4,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:11.940,-85,0,100,12,0,4,10,-95,76,4,7.6,2.9,1341,72,0.6,83.7,-35.523336 149.067008,31.4,13.80,669,12,0,-12,302,-6,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:12.440,-85,0,100,12,0,4,10,-91,76,-2,7.6,2.8,1345,71,0.6,83.7,-35.523336 149.067008,31.4,13.80,669,12,0,-123,302,1015,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1274,1477,1651,1500,2012,988,1268,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:12.940,-85,0,100,12,0,4,10,-89,76,-5,7.6,2.8,1345,71,2.3,83.7,-35.523336 149.067008,31.4,13.80,669,12,1,-16,302,-56,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1481,1486,1651,1500,2012,988,1471,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:13.440,-86,0,100,12,0,4,10,-92,76,2,7.6,2.8,1345,71,2.3,83.7,-35.523336 149.067008,31.4,13.80,669,12,0,-13,302,-4,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:13.940,-86,0,100,11,0,4,10,-93,80,-2,7.6,2.8,1345,71,2.3,92.7,-35.523336 149.067008,31.4,13.80,669,12,1,-13,302,-3,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:14.440,-86,0,100,11,0,4,10,-91,80,6,7.6,2.8,1345,71,2.3,92.7,-35.523336 149.067008,31.4,13.80,669,12,1,-16,302,209,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1466,1486,1651,1500,2012,988,1456,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:14.940,-86,0,100,11,0,4,25,-91,76,8,7.6,2.8,1345,71,2.3,92.7,-35.523046 149.066659,26.8,261.40,682,12,0,-91,303,1016,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1274,1480,1651,1500,2012,988,1267,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:15.440,-78,0,100,13,0,4,10,-89,76,6,7.5,2.8,1348,69,2.3,92.7,-35.523046 149.066659,26.8,261.40,682,12,0,-13,303,-5,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:15.940,-82,0,100,12,0,4,10,-92,80,7,7.5,2.8,1348,69,2.3,92.7,-35.523046 149.066659,26.8,261.40,682,12,1,-109,302,623,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1411,1478,1651,1500,2012,988,1402,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:16.440,-82,0,100,12,0,4,10,-91,80,8,7.5,2.8,1348,69,0.6,92.7,-35.523046 149.066659,26.8,261.40,682,12,1,-152,303,753,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1378,1473,1651,1500,2012,988,1369,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:16.940,-82,0,100,12,0,4,25,-92,80,4,7.5,2.8,1348,69,0.6,92.7,-35.523046 149.066659,26.8,261.40,682,12,0,-14,302,-26,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1480,1486,1651,1500,2012,988,1470,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:17.440,-79,0,100,13,0,4,10,-86,80,0,7.5,2.8,1348,69,0.6,97.6,-35.523046 149.066659,26.8,261.40,682,12,0,-430,302,924,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1316,1428,1651,1500,2012,988,1309,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:17.940,-83,0,100,12,0,4,10,-90,80,8,7.5,2.8,1348,69,0.6,97.6,-35.523046 149.066659,26.8,261.40,682,12,1,-13,304,-46,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1481,1487,1652,1500,2012,988,1471,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:18.440,-83,0,100,12,0,4,10,-91,84,5,7.5,2.8,1348,69,0.6,97.6,-35.523146 149.066446,28.7,216.60,685,12,0,-12,303,-20,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:18.950,-83,0,100,13,0,4,10,-92,88,0,7.5,2.8,1351,69,0.6,97.6,-35.523146 149.066446,28.7,216.60,685,12,1,-12,303,-19,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:19.440,-84,0,100,12,0,4,10,-92,92,0,7.5,2.8,1351,69,0.3,97.6,-35.523146 149.066446,28.7,216.60,685,12,0,-251,303,989,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1287,1461,1651,1500,2012,988,1280,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:19.940,-86,0,100,11,0,4,10,-97,92,1,7.5,2.8,1351,69,0.3,97.3,-35.523146 149.066446,28.7,216.60,685,12,1,-13,302,4,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1478,1487,1651,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:20.440,-84,0,100,13,0,4,10,-91,92,7,7.5,2.8,1351,69,0.3,97.3,-35.523146 149.066446,28.7,216.60,685,12,0,-13,302,-13,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:20.940,-84,0,100,13,0,4,10,-91,88,7,7.5,2.8,1351,69,0.3,97.3,-35.523146 149.066446,28.7,216.60,685,12,0,-13,303,-13,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:21.440,-85,0,100,13,0,4,10,-92,88,7,7.5,2.8,1351,69,0.3,97.3,-35.523146 149.066446,28.7,216.60,685,12,0,-12,303,-13,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:21.940,-85,0,100,13,0,4,10,-91,84,1,7.5,2.8,1351,69,0.3,97.3,-35.523359 149.066337,36.2,183.70,685,12,1,-12,303,-13,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:46:22.440,-85,0,100,13,0,4,10,-90,84,3,7.5,2.8,1351,69,0.3,97.3,-35.523359 149.066337,36.2,183.70,685,12,0,-12,302,-12,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1487,1651,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
