Date,Time,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-02-11,10:07:52.770,0.00,-0.15,1.84,11.7,1.0,85,60,"ANGL",-35.523614 149.068733,0.0,24.90,0,28,47,47,100,80,1,25,33,100,93,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:07:53.750,0.00,-0.15,1.84,11.7,1.0,85,60,"ANGL",-35.523614 149.068733,0.0,24.90,0,28,45,45,100,82,1,25,33,100,94,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:07:54.750,0.00,-0.15,1.84,11.7,1.0,85,59,"ANGL",-35.523614 149.068733,0.0,24.90,0,27,47,47,100,80,1,25,34,100,93,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:07:55.750,0.00,-0.15,1.84,11.7,1.0,85,60,"ANGL",-35.523614 149.068733,0.1,24.90,0,27,48,48,100,79,1,25,34,100,92,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:07:56.750,0.00,-0.15,1.84,11.7,1.0,86,59,"ANGL",-35.523614 149.068732,0.1,24.90,0,27,48,48,100,79,1,25,35,100,92,0.0,-2,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1499,2012,2012,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:07:57.750,0.00,-0.15,1.84,11.7,1.0,86,59,"ANGL",-35.523614 149.068732,0.1,24.90,0,27,48,48,100,79,1,25,34,100,93,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:07:58.750,0.00,-0.15,1.84,11.7,1.0,86,59,"ANGL",-35.523613 149.068732,0.2,24.90,0,28,56,56,100,71,1,25,36,100,90,0.0,-2,-3,-1024,2,-60,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,988,1499,2012,2012,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:07:59.750,0.00,-0.15,1.84,11.7,1.0,87,60,"ANGL",-35.523613 149.068732,0.1,24.90,0,28,47,47,100,80,1,25,31,100,95,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:00.750,0.00,-0.15,1.84,11.7,1.0,87,60,"ANGL",-35.523614 149.068732,0.0,24.90,0,28,44,44,100,83,1,25,34,100,91,0.0,-2,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,600,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1499,2012,2012,999,988,1500,1800,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:01.750,0.00,-0.16,1.84,11.7,1.0,87,60,"ANGL",-35.523614 149.068732,0.0,24.90,0,28,50,50,100,77,1,25,35,100,92,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:02.750,0.00,-0.15,1.84,11.7,1.0,88,59,"ANGL",-35.523613 149.068732,0.1,24.90,0,28,46,46,100,81,1,25,33,100,93,0.0,-2,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,17,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1499,2012,2012,999,988,1500,1508,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:03.750,0.00,-0.15,1.84,11.7,1.0,88,59,"ANGL",-35.523613 149.068732,0.1,24.90,0,28,60,60,100,67,1,25,32,100,92,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:04.750,0.00,-0.15,1.84,11.7,1.0,88,59,"ANGL",-35.523613 149.068732,0.1,24.90,0,28,35,35,100,92,1,25,24,100,102,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:05.750,0.00,-0.15,1.84,11.7,1.0,88,60,"ANGL",-35.523613 149.068732,0.2,24.90,0,28,54,54,100,73,1,25,36,100,88,0.0,-2,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1499,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:06.750,0.00,-0.15,1.84,11.7,1.0,89,60,"ANGL",-35.523613 149.068732,0.0,24.90,0,28,48,48,100,79,1,25,33,100,94,0.0,-2,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1499,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:07.750,0.00,-0.15,1.84,11.7,1.0,89,60,"ANGL",-35.523613 149.068731,0.1,24.90,0,28,47,47,100,80,1,25,35,100,92,0.0,-2,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1499,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:08.750,0.00,-0.15,1.84,11.7,1.0,89,59,"ANGL",-35.523613 149.068731,0.3,24.90,0,28,43,43,100,84,1,25,29,100,98,0.0,-2,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1499,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:09.750,0.00,-0.15,1.84,11.7,1.0,89,60,"ANGL",-35.523613 149.068731,0.0,24.90,0,28,44,44,100,83,1,25,31,100,95,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:10.750,0.00,-0.13,1.84,11.7,1.0,90,59,"ANGL",-35.523613 149.068731,0.1,24.90,0,28,29,29,100,98,1,25,18,100,108,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:11.750,-0.08,0.16,1.95,11.7,1.0,90,59,"ANGL",-35.523614 149.068730,0.9,21.02,0,28,42,42,100,85,1,25,24,100,100,1.8,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:12.750,-0.14,0.19,2.05,11.7,1.0,90,60,"ANGL",-35.523614 149.068730,1.0,0.15,1,28,36,36,100,91,1,25,22,100,105,0.5,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:13.750,-0.18,0.20,1.98,11.7,1.0,91,59,"ANGL",-35.523615 149.068739,4.2,9.80,1,27,36,36,100,91,1,25,25,100,101,0.2,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:14.750,-0.05,0.12,1.75,11.7,1.0,91,59,"ANGL",-35.523610 149.068748,2.7,5.36,1,28,35,35,100,92,1,25,23,100,103,0.0,-2,-3,-1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,988,1499,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:15.750,-0.08,0.15,1.35,11.7,1.0,91,60,"ANGL",-35.523608 149.068750,0.7,31.74,1,28,37,37,100,90,1,25,25,100,101,0.1,-2,-3,-1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,988,1499,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:16.750,-0.06,0.10,1.36,11.7,1.0,92,59,"ANGL",-35.523609 149.068744,2.4,26.31,1,28,35,35,100,92,1,25,25,100,101,0.1,-2,-3,-1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,988,1499,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:17.750,-0.07,0.15,0.88,11.7,1.0,92,59,"ANGL",-35.523607 149.068736,2.0,28.94,1,29,37,37,100,90,1,25,24,100,103,0.0,-1,-3,-1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,988,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:18.750,-0.13,0.11,0.99,11.7,1.0,92,59,"ANGL",-35.523608 149.068732,1.1,26.85,2,29,33,33,100,94,1,25,23,100,104,0.0,-1,-3,-739,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1113,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:19.750,0.01,0.05,1.31,11.6,4.7,93,56,"ANGL",-35.523606 149.068730,0.1,32.46,2,29,39,39,100,88,1,25,27,100,99,0.0,-1,-3,-375,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,1295,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:20.750,0.00,0.07,1.49,11.6,9.1,95,52,"ANGL",-35.523607 149.068730,0.4,23.88,2,29,43,43,100,84,1,25,27,100,95,0.0,-1,-3,1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:21.750,0.01,0.04,1.48,11.5,9.1,97,51,"ANGL",-35.523608 149.068730,1.3,17.12,2,29,35,35,100,92,1,25,23,100,104,-0.1,0,-3,1024,1,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:22.750,-0.20,0.00,1.50,11.5,9.1,100,51,"ANGL",-35.523608 149.068727,3.7,32.08,2,28,54,54,100,73,1,25,42,100,85,0.1,0,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:23.750,0.01,0.05,-0.38,11.4,16.0,103,45,"ANGL",-35.523573 149.068709,25.4,-31.68,2,29,70,70,100,57,1,25,51,100,76,-0.8,0,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:24.750,-0.33,0.12,-0.22,11.3,20.6,107,40,"ANGL",-35.523497 149.068677,37.6,-31.24,2,29,64,64,100,63,1,100,54,100,69,1.7,0,-4,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1498,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:25.750,-0.47,0.02,-0.12,11.3,20.5,114,39,"ANGL",-35.523378 149.068652,38.3,-30.12,7,28,68,68,100,59,1,100,56,97,70,4.9,0,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:26.750,-0.43,-0.04,-0.13,11.3,20.5,120,38,"ANGL",-35.523283 149.068640,37.7,-30.24,11,28,77,77,100,50,1,100,75,100,59,5.0,0,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:27.750,-0.45,0.07,-0.13,11.3,20.4,126,38,"ANGL",-35.523192 149.068620,37.4,-30.78,16,28,79,79,100,48,1,100,65,100,61,4.2,0,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:28.750,-0.40,-0.11,-0.19,11.3,20.4,131,38,"ANGL",-35.523104 149.068598,35.3,-30.64,21,28,78,78,100,49,1,100,68,100,58,4.9,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:29.750,-0.45,0.05,-0.23,11.2,20.2,137,37,"ANGL",-35.523018 149.068576,33.6,-30.64,27,28,72,72,100,55,1,100,65,100,62,6.6,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:30.750,-0.41,0.00,-0.21,11.2,20.3,143,36,"ANGL",-35.522954 149.068563,31.9,-30.29,32,27,77,77,100,50,1,100,70,100,56,5.3,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:31.750,-0.42,0.04,-0.18,11.2,20.3,148,36,"ANGL",-35.522859 149.068551,31.6,-29.95,38,28,79,79,100,48,1,100,77,100,52,4.6,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1498,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:32.750,-0.39,0.04,-0.15,11.2,20.3,154,36,"ANGL",-35.522779 149.068549,32.3,0.13,43,28,86,86,100,41,1,100,72,100,52,4.3,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:33.750,-0.41,0.00,-0.05,11.2,20.3,160,35,"ANGL",-35.522696 149.068555,33.5,0.43,47,29,83,83,100,44,1,100,76,100,49,3.2,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:34.750,-0.40,0.09,0.01,11.2,20.2,165,35,"ANGL",-35.522612 149.068564,33.2,0.59,50,29,81,81,100,46,1,100,75,100,51,4.2,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:35.750,-0.29,-0.04,0.05,11.2,20.0,170,35,"ANGL",-35.522528 149.068581,34.8,1.13,54,28,88,88,100,39,1,100,77,100,47,4.4,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:36.750,-0.22,-0.02,0.01,11.2,19.8,176,35,"ANGL",-35.522437 149.068602,39.3,1.09,58,28,92,92,100,35,1,100,72,100,50,2.8,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:37.750,-0.14,-0.04,0.07,11.2,19.6,181,35,"ANGL",-35.522331 149.068626,45.9,0.97,60,28,88,88,100,39,1,100,73,100,54,0.2,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:38.750,-0.17,0.03,0.10,11.2,19.2,187,35,"ANGL",-35.522207 149.068649,51.9,0.84,60,28,83,83,100,44,1,100,76,100,47,0.1,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:39.750,-0.13,0.01,0.13,11.2,19.0,192,35,"ANGL",-35.522072 149.068672,56.3,0.76,60,28,90,90,100,37,1,100,76,100,51,0.1,-1,-4,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1498,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:40.750,-0.13,-0.01,0.12,11.2,18.8,197,35,"ANGL",-35.521927 149.068696,59.8,0.79,60,28,98,98,100,29,1,100,80,100,45,0.1,-1,-3,1024,2,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1501,1499,1994,1500,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:41.750,-0.10,-0.02,0.09,11.2,16.8,203,37,"ANGL",-35.521805 149.068716,62.3,0.70,60,28,84,84,100,43,1,100,75,100,52,-0.1,-6,-4,677,0,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1500,1498,1811,1497,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:42.750,-0.14,-0.01,0.05,11.4,6.7,205,45,"ANGL",-35.521648 149.068737,62.1,0.65,60,28,95,95,100,32,1,100,79,100,47,1.0,-60,-26,98,-187,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1407,1487,1531,1470,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:43.750,-0.15,-0.27,0.03,11.4,6.7,207,46,"ANGL",-35.521473 149.068758,56.1,0.36,61,27,87,87,100,40,1,100,80,100,46,0.6,-2,-120,101,-306,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1347,1439,1532,1499,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,10:08:44.750,-0.20,-0.28,-0.10,11.4,7.0,209,46,"ANGL",-35.521341 149.068752,51.2,-30.15,62,27,93,93,100,34,1,100,82,100,44,1.0,-2,-177,136,-375,-60,-1024,-6,0,0,0,0,1024,43,-1,-1,1,-1,0,-1,1,-1,0x0000000000000000,1313,1412,1550,1499,2012,2012,999,988,1500,1521,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
