Date,Time,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-03-24,09:27:36.360,-0.02,0.00,-0.03,16.6,0.6,38,96,"ANGL",-35.523657 149.068749,0.0,254.50,0,15,37,37,100,90,1,25,24,100,103,0.0,3,1,-1024,-4,-50,-1024,-15,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:36.840,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068749,0.1,254.50,0,15,37,37,100,90,1,25,25,100,102,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:37.340,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068748,0.1,254.50,0,15,39,39,100,88,1,25,28,100,99,0.0,4,3,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1502,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:37.840,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068748,0.1,254.50,0,15,38,38,100,89,1,25,27,100,100,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:38.340,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068749,0.1,254.50,0,15,39,39,100,88,1,25,27,100,100,0.0,4,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1502,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:38.840,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068749,0.2,254.50,0,15,38,38,100,89,1,25,26,100,101,0.0,3,3,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1501,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:39.340,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068749,0.1,254.50,0,15,39,39,100,88,1,25,27,100,99,0.0,3,3,-1024,-6,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1497,1501,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:39.840,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068749,0.1,254.50,0,15,44,44,100,83,1,25,30,100,96,0.0,3,3,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1501,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:40.340,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068749,0.1,254.50,0,15,39,39,100,88,1,25,27,100,99,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:40.840,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068750,0.3,254.50,0,15,38,38,100,89,1,25,24,100,103,0.0,3,3,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1501,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:41.340,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068750,0.1,254.50,0,15,34,34,100,93,1,25,23,100,104,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:41.840,-0.02,0.00,-0.03,16.6,0.6,39,96,"ANGL",-35.523657 149.068750,0.1,254.50,0,15,38,38,100,89,1,25,27,100,100,0.0,3,1,-1024,-6,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1497,1500,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:42.340,-0.02,0.00,-0.03,16.6,0.6,40,96,"ANGL",-35.523657 149.068750,0.1,254.50,0,15,39,39,100,88,1,25,26,100,100,0.0,3,1,-1024,-6,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1497,1500,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:42.840,-0.02,0.00,-0.03,16.6,0.6,40,96,"ANGL",-35.523657 149.068750,0.1,254.50,0,15,39,39,100,88,1,25,27,100,101,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:43.340,-0.02,0.00,-0.03,16.6,0.6,40,96,"ANGL",-35.523657 149.068750,0.1,254.50,0,15,39,39,100,88,1,25,35,100,96,0.0,3,3,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1501,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:43.840,-0.02,0.00,-0.03,16.6,0.6,40,96,"ANGL",-35.523657 149.068750,0.1,254.50,0,15,28,28,100,99,1,25,17,100,109,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1501,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:44.340,-0.02,0.00,-0.03,16.6,0.6,40,96,"ANGL",-35.523657 149.068750,0.0,254.50,0,15,38,38,100,89,1,25,26,100,101,0.0,4,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,-1,-1,0x0000000000000000,1498,1500,988,1502,2012,988,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:44.840,-0.02,0.00,-0.03,16.6,0.6,40,96,"ANGL",-35.523657 149.068750,0.1,254.50,0,15,40,40,100,87,1,25,28,100,99,0.0,3,1,-1024,-6,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1497,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:45.340,-0.02,0.00,-0.03,16.6,0.6,40,96,"ANGL",-35.523657 149.068750,0.1,254.50,0,15,35,35,100,92,1,25,29,100,99,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:45.840,-0.17,0.24,0.00,16.6,0.6,40,96,"ANGL",-35.523658 149.068750,0.6,254.50,0,15,31,31,100,96,1,25,17,100,107,0.2,4,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:46.340,-0.21,0.17,0.02,16.6,0.6,40,96,"ANGL",-35.523658 149.068749,0.5,254.50,0,15,32,32,100,95,1,25,23,100,103,1.0,4,3,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1501,988,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:46.840,0.40,-0.22,-0.08,16.6,0.6,40,96,"ANGL",-35.523658 149.068748,0.5,180.70,1,15,36,36,100,91,1,25,25,100,102,0.6,3,1,-1024,-4,-50,-1024,-15,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1501,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:47.340,0.38,-0.27,-0.25,16.6,0.6,40,96,"ANGL",-35.523659 149.068749,0.1,94.60,1,15,43,43,100,84,1,25,33,100,94,0.0,3,1,-1024,-4,-50,-1024,-15,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:47.840,0.31,-0.10,-0.18,16.6,0.6,41,96,"ANGL",-35.523661 149.068748,0.3,94.60,1,15,54,54,100,73,1,25,38,100,88,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:48.340,0.33,-0.09,-0.19,16.6,0.6,41,96,"ANGL",-35.523660 149.068748,0.3,94.60,1,15,45,45,100,82,1,25,34,100,91,0.1,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:48.840,0.24,0.14,0.04,16.6,0.6,41,96,"ANGL",-35.523657 149.068745,1.3,-321.76,1,15,40,40,100,87,1,25,27,100,100,0.3,4,3,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1501,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:49.340,-0.12,0.26,0.55,16.6,0.6,41,96,"ANGL",-35.523655 149.068743,2.4,312.10,1,14,44,44,100,83,1,25,30,100,97,0.1,4,1,-1024,-4,-50,-1024,-15,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:49.840,-0.39,0.51,1.53,16.6,0.6,41,96,"ANGL",-35.523653 149.068739,1.3,295.40,1,15,60,60,100,67,1,25,46,100,82,0.2,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:50.340,-0.32,0.39,1.96,16.6,0.6,41,96,"ANGL",-35.523653 149.068738,0.6,293.00,1,15,37,37,100,90,1,25,24,100,104,0.5,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:50.840,-0.02,0.12,2.95,16.6,0.6,41,96,"ANGL",-35.523655 149.068738,1.2,179.50,1,14,29,29,100,98,1,25,17,100,110,0.2,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:51.340,-0.17,-0.04,-2.93,16.6,0.6,41,96,"ANGL",-35.523655 149.068738,0.9,229.20,1,15,27,27,100,100,1,25,15,100,111,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:51.840,-0.15,-0.03,-2.64,16.6,0.6,41,96,"ANGL",-35.523658 149.068735,2.8,217.50,1,15,31,31,100,96,1,25,19,100,108,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:52.340,-0.14,-0.04,-2.40,16.6,0.6,41,96,"ANGL",-35.523662 149.068733,3.8,203.00,1,15,30,30,100,97,1,25,18,100,108,-0.2,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:52.840,-0.23,0.07,-2.19,16.6,0.6,42,96,"ANGL",-35.523667 149.068730,2.4,215.30,1,15,32,32,100,95,1,25,20,100,107,0.0,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:53.340,-0.20,0.07,-2.11,16.6,0.6,42,96,"ANGL",-35.523667 149.068726,2.9,271.40,1,15,48,48,100,79,1,25,30,100,94,0.2,3,1,-1024,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:53.840,-0.16,0.00,-2.46,16.6,0.6,42,96,"ANGL",-35.523666 149.068725,0.8,-315.46,1,15,41,41,100,86,1,25,30,100,97,0.1,3,1,-1024,-4,-50,-1024,-15,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,988,1501,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:54.340,-0.21,0.00,-2.44,16.6,1.1,42,96,"ANGL",-35.523667 149.068725,0.7,-315.46,1,15,47,47,100,80,1,25,31,100,95,0.0,4,1,39,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1511,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:54.840,-0.23,0.04,-2.46,16.6,1.6,42,96,"ANGL",-35.523667 149.068725,0.2,-315.46,1,15,43,43,100,84,1,25,30,100,96,0.0,4,1,668,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1826,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:55.340,-0.24,0.02,-2.53,16.6,3.3,42,96,"ANGL",-35.523668 149.068724,0.3,-315.46,1,15,38,38,100,89,1,25,29,100,97,0.0,4,1,848,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1916,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:55.840,-0.21,0.08,-2.59,16.6,7.9,43,96,"ANGL",-35.523668 149.068723,0.3,-315.46,1,15,40,40,100,87,1,25,28,100,98,0.0,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:56.340,-0.23,0.05,-2.61,16.6,8.6,44,96,"ANGL",-35.523668 149.068722,0.4,-315.46,1,15,37,37,100,90,1,25,26,100,100,0.0,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:56.840,-0.27,0.03,-2.61,16.6,8.6,46,96,"ANGL",-35.523669 149.068722,1.6,170.30,1,15,31,31,100,96,1,25,20,100,106,-0.1,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:57.340,-0.42,0.04,-2.43,16.6,8.6,47,96,"ANGL",-35.523671 149.068721,1.6,177.20,1,15,50,50,100,77,1,25,41,100,87,-0.1,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:57.840,-0.30,0.04,-2.40,16.6,8.5,48,96,"ANGL",-35.523668 149.068717,9.3,-320.96,1,15,49,49,100,78,1,25,36,100,90,1.9,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:58.340,-0.23,0.02,-0.35,16.6,12.9,49,95,"ANGL",-35.523648 149.068707,24.4,-316.16,2,15,57,57,100,70,1,25,61,100,75,1.6,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:58.840,-0.31,-0.03,-0.33,16.6,20.8,52,95,"ANGL",-35.523598 149.068692,39.0,-308.56,3,15,54,54,100,73,1,25,48,100,78,3.8,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:59.340,-0.42,0.00,-0.31,16.6,20.8,52,95,"ANGL",-35.523598 149.068692,39.0,-308.56,3,15,62,62,100,65,1,25,47,87,73,6.8,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:27:59.840,-0.42,0.00,-0.31,16.6,20.4,58,95,"ANGL",-35.523484 149.068654,51.5,-310.26,9,15,54,54,100,73,1,100,75,98,65,6.8,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:28:00.340,-0.53,0.02,-0.29,16.6,20.3,59,95,"ANGL",-35.523461 149.068644,48.6,-313.96,11,15,64,64,100,63,1,100,53,100,75,8.3,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:28:00.840,-0.54,0.00,-0.32,16.6,20.0,63,94,"ANGL",-35.523371 149.068597,50.1,-316.46,16,15,55,55,100,72,1,100,50,100,77,8.3,4,1,901,-4,-50,-1024,-15,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:28:01.340,-0.52,0.01,-0.33,16.6,19.8,66,94,"ANGL",-35.523324 149.068573,52.0,-317.86,19,15,71,71,100,56,1,100,63,92,60,8.4,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:28:01.840,-0.50,-0.01,-0.32,16.6,19.6,69,94,"ANGL",-35.523245 149.068537,60.1,-311.66,23,14,72,72,100,55,1,100,61,100,66,7.7,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2024-03-24,09:28:02.340,-0.46,0.03,-0.31,16.6,19.4,71,94,"ANGL",-35.523179 149.068521,65.4,-308.66,26,15,80,80,100,47,1,100,64,100,62,8.2,4,1,901,-4,-50,-1024,-14,0,0,0,0,1024,1024,0,-1,1,-1,-1,-1,1,-1,0x0000000000000000,1498,1500,1942,1502,2012,2012,999,988,1500,1475,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
