Date,Time,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-02-11,09:28:32.140,-0.03,0.09,-0.10,12.3,1.0,45,98,"ANGL",-35.523606 149.068730,0.1,0.00,0,12,57,57,100,70,1,25,34,100,88,0.0,3,6,-1024,-7,-47,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:33.140,-0.03,0.09,-0.10,12.3,1.0,46,98,"ANGL",-35.523606 149.068730,0.1,0.00,0,12,57,57,100,70,1,25,39,100,88,0.0,3,6,-1024,-7,-48,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:34.140,-0.03,0.09,-0.10,12.3,1.0,46,98,"ANGL",-35.523607 149.068730,0.0,0.00,0,12,49,49,100,78,1,25,34,100,93,0.0,3,6,-1024,-7,-48,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:35.140,-0.03,0.09,-0.10,12.3,1.0,46,98,"ANGL",-35.523607 149.068730,0.0,0.00,0,12,49,49,100,78,1,25,34,100,93,0.0,2,6,-1024,-6,-48,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:36.140,-0.03,0.09,-0.10,12.3,1.0,47,98,"ANGL",-35.523607 149.068730,0.0,0.00,0,12,44,44,100,83,1,25,30,100,96,0.0,2,6,-1024,-7,-47,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:37.140,-0.03,0.09,-0.11,12.3,1.0,47,98,"ANGL",-35.523607 149.068730,0.0,0.00,0,12,45,45,100,82,1,25,30,100,96,0.0,2,6,-1024,-6,-47,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:38.140,-0.03,0.09,-0.11,12.3,1.0,47,98,"ANGL",-35.523607 149.068730,0.1,0.00,0,12,44,44,100,83,1,25,32,100,95,0.0,2,6,-1024,-7,-47,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:39.140,-0.03,0.09,-0.11,12.3,1.0,47,98,"ANGL",-35.523607 149.068730,0.0,0.00,0,12,42,42,100,85,1,25,30,100,97,0.0,3,4,-1024,-7,-48,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1502,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:40.140,-0.03,0.09,-0.11,12.3,1.0,48,98,"ANGL",-35.523607 149.068730,0.0,0.00,0,12,37,37,100,90,1,25,25,100,102,0.0,2,6,-1024,-6,-48,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:41.140,-0.03,0.09,-0.11,12.3,1.0,48,98,"ANGL",-35.523607 149.068730,0.0,0.00,0,12,41,41,100,86,1,25,28,100,99,0.0,3,6,-1024,-6,-520,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:42.140,-0.03,0.09,-0.11,12.3,1.0,48,98,"ANGL",-35.523607 149.068730,0.1,0.00,0,12,41,41,100,86,1,25,28,100,99,0.0,3,6,-1024,-7,-355,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:43.140,-0.03,0.09,-0.11,12.3,1.0,49,98,"ANGL",-35.523607 149.068731,0.0,0.00,0,12,40,40,100,87,1,25,29,100,98,0.0,3,6,-1024,-7,638,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-02-11,09:28:44.140,-0.03,0.09,-0.12,12.3,1.0,49,98,"ANGL",-35.523607 149.068731,0.1,0.00,0,12,41,41,100,86,1,25,29,100,97,0.0,2,6,-1024,-6,-61,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-02-11,09:28:45.140,-0.03,0.09,-0.12,12.3,1.0,49,98,"ANGL",-35.523607 149.068731,0.1,0.00,0,12,42,42,100,85,1,25,30,100,96,0.0,2,6,-1024,-6,-61,-1024,-6,0,0,0,0,1024,437,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1718,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-02-11,09:28:46.140,-0.03,0.09,-0.12,12.3,1.0,49,98,"ANGL",-35.523607 149.068731,0.1,0.00,0,12,43,43,100,84,1,25,30,100,97,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,-1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,988,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-02-11,09:28:47.140,-0.03,0.09,-0.12,12.3,1.0,50,98,"ANGL",-35.523606 149.068732,0.0,0.00,0,12,39,39,100,88,1,25,29,100,98,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,-1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,988,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-02-11,09:28:48.140,-0.03,0.09,-0.12,12.3,1.0,50,98,"ANGL",-35.523606 149.068732,0.1,0.00,0,12,48,48,100,79,1,25,35,100,92,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,-131,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1435,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-02-11,09:28:49.140,-0.03,0.09,-0.12,12.3,1.0,50,98,"ANGL",-35.523606 149.068732,0.0,0.00,0,12,51,51,100,76,1,25,38,100,89,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,-127,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1437,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-02-11,09:28:50.140,-0.03,0.09,-0.12,12.3,1.0,51,98,"ANGL",-35.523606 149.068733,0.0,0.00,0,12,50,50,100,77,1,25,37,100,90,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,37,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1518,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-02-11,09:28:51.140,-0.03,0.09,-0.12,12.3,1.0,51,98,"ANGL",-35.523606 149.068733,0.1,0.00,0,13,54,54,100,73,1,25,39,100,88,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,886,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1943,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:52.140,-0.03,0.09,-0.13,12.3,1.0,51,98,"ANGL",-35.523606 149.068733,0.0,0.00,0,13,49,49,100,78,1,25,38,100,90,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,1024,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,2012,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:53.140,-0.03,0.09,-0.13,12.3,1.0,51,98,"ANGL",-35.523606 149.068733,0.0,0.00,0,13,49,49,100,78,1,25,43,100,88,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,458,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1727,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:54.140,-0.03,0.09,-0.13,12.3,1.0,52,98,"ANGL",-35.523606 149.068734,0.0,0.00,0,14,55,55,100,72,1,25,37,100,90,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,11,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1505,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:55.140,-0.03,0.09,-0.13,12.3,1.0,52,98,"ANGL",-35.523606 149.068734,0.1,0.00,0,14,53,53,100,74,1,25,37,100,91,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:56.140,-0.03,0.09,-0.13,12.3,1.0,52,98,"ANGL",-35.523606 149.068734,0.0,0.00,0,14,48,48,100,79,1,25,33,100,88,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,29,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1514,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:57.140,-0.03,0.09,-0.13,12.3,1.0,53,98,"ANGL",-35.523606 149.068734,0.1,0.00,0,14,48,48,100,79,1,25,45,100,87,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:58.140,-0.03,0.09,-0.13,12.3,1.0,53,98,"ANGL",-35.523606 149.068734,0.0,0.00,0,14,45,45,100,82,1,25,37,100,90,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:28:59.140,-0.03,0.09,-0.14,12.3,1.0,53,98,"ANGL",-35.523606 149.068734,0.1,0.00,0,14,52,52,100,75,1,25,44,100,82,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:00.140,-0.03,0.09,-0.14,12.3,1.0,53,98,"ANGL",-35.523606 149.068734,0.1,0.00,0,14,49,49,100,78,1,25,44,100,86,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:01.140,-0.03,0.09,-0.14,12.3,1.0,54,98,"ANGL",-35.523606 149.068734,0.0,0.00,0,14,50,50,100,77,1,25,38,100,83,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:02.140,-0.03,0.09,-0.14,12.3,1.0,54,98,"ANGL",-35.523606 149.068734,0.1,0.00,0,14,61,61,100,66,1,25,50,100,81,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:03.140,-0.03,0.09,-0.14,12.3,1.0,54,98,"ANGL",-35.523606 149.068734,0.1,0.00,0,14,57,57,100,70,1,25,40,100,82,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:04.140,-0.03,0.09,-0.14,12.3,1.0,54,98,"ANGL",-35.523606 149.068734,0.0,0.00,0,14,57,57,100,70,1,25,35,100,85,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:05.140,-0.03,0.09,-0.14,12.3,1.0,55,98,"ANGL",-35.523606 149.068734,0.0,0.00,0,14,60,60,100,67,1,25,41,100,84,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:06.140,-0.03,0.08,-0.15,12.3,1.0,55,98,"ANGL",-35.523606 149.068734,0.1,0.00,0,14,53,53,100,74,1,25,41,100,85,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:07.140,-0.03,0.08,-0.15,12.3,1.0,55,98,"ANGL",-35.523606 149.068734,0.1,0.00,0,14,54,54,100,73,1,25,42,100,85,0.0,3,6,-1024,-7,-61,-1024,-7,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:08.140,-0.03,0.08,-0.15,12.3,1.0,56,98,"ANGL",-35.523606 149.068734,0.0,0.00,0,14,59,59,100,68,1,25,33,100,88,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:09.140,-0.03,0.08,-0.15,12.3,1.0,56,98,"ANGL",-35.523606 149.068734,0.0,0.00,0,14,54,54,100,73,1,25,37,100,89,0.0,3,6,-1024,-6,-61,-1024,-7,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:10.140,-0.03,0.08,-0.15,12.3,1.0,56,98,"ANGL",-35.523606 149.068735,0.1,0.00,0,14,42,42,100,85,1,25,30,100,97,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:11.140,-0.03,0.08,-0.15,12.3,1.0,57,98,"ANGL",-35.523606 149.068735,0.1,0.00,0,14,36,36,100,91,1,25,24,100,103,0.0,3,6,-1024,-7,-61,-1024,-6,0,0,0,0,1024,32,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1516,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2024-02-11,09:29:12.140,-0.03,0.09,-0.15,12.3,1.0,57,98,"ANGL",-35.523606 149.068735,0.1,0.00,0,14,33,33,100,94,1,25,21,100,105,0.0,3,6,-1024,-6,-61,-1024,-6,0,0,0,0,1024,29,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000000,1497,1503,988,1501,2012,988,999,988,1500,1514,1582,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
